Company Name,Original_Number,URL,is_b2b,is_b2b_reason,serves_1000,serves_1000_reason,found_number,sales_pitch,description,matched_golden_partner,match_reasoning,Industry,Matched Partner Description,Avg Leads Per Day,Rank,B2B Indicator,Phone Outreach Suitability,Target Group Size Assessment,Products/Services Offered,USP/Key Selling Points,Customer Target Segments,Business Model,Company Size Inferred,Innovation Level Indicators,Website Clarity Notes,Original Row Number,ScrapeStatus
Praxis für Kinder & Jugendmedizin,,http://www.kinder-und-jugend-praxis.de,No,"The text describes a Kinder- und Jugendarztpraxis (pediatric practice), which primarily serves individual patients (children and adolescents) and their parents. It is therefore B2C.",No,"The text describes a local medical practice in Overath. It is described as a ""kleines, aber feines Team"" (small but fine team), indicating a limited capacity and localized service, not designed to serve thousands of customers.",,,,,Pre-qualification failed: Not_B2B,Healthcare Services,,,,,,,,,,,,,,637.0,Success
Casa Manolo,,http://www.casamanolo-kassel.de,Unknown,The text provides insufficient information to determine if the company is B2B or B2C.,Unknown,The text provides no information about the company's size or scale.,,,,,Pre-qualification failed: Not_B2B,Unknown/Not Specified,,,,,,,,,,,,,,638.0,Success
,,MissingURL,,,,,,,,,Failed at URL Validation: InvalidURL,,,,,,,,,,,,,,,,
East-West Textilrecycling Kursun GmbH,,http://www.ewtk.com,Yes,"The company provides textile recycling services, which are typically used by businesses. The text mentions offering 'Aufstellfläche anbieten? Ob Unternehmen, Kommune oder privat: Wir freuen uns auf Ihre Anfrage.' indicating B2B services.",Yes,"The company has a large-scale operation with '4500+ Container zum Sammeln' and mentions '1.000.000+ Tonnen Altkleider' annually, indicating a capacity to serve a large number of customers.",+49474393300,,,,LLM Partner Matching Failed or No Match Found,Textile Recycling,,,,True,True,Appears Medium,Used clothing collection; Textile sorting; Textile recycling,Sustainable solutions for used clothing recycling; 100% recycling with zero compromises; Transparency and environmental compatibility,,Textile recycling services,SME,focuses on sustainable solutions,The business model is clear. The target group is not explicitly stated but implied to be businesses and municipalities needing textile recycling services.,640.0,Success
,,MissingURL,,,,,,,,,Failed at URL Validation: InvalidURL,,,,,,,,,,,,,,,,
,,MissingURL,,,,,,,,,Failed at URL Validation: InvalidURL,,,,,,,,,,,,,,,,
DRW-Verlag Weinbrenner GmbH & Co. KG,,http://www.weinbrenner.de,,,,,,,,,No text collected from website scraping and no fallback,Digital Media / Creative Tech,,,,,,,,,,,,,,643.0,PlaywrightError
Beauty Lounge GmbH,,http://www.beauty-lounge-frankfurt.com,No,"The text mentions ""New Beauty Products | Walgreens"", suggesting a retail transaction between Walgreens and individual consumers.",Yes,"Walgreens is a large retail chain, implying it serves a large customer base.",,,,,Pre-qualification failed: Not_B2B,Healthcare Services,,,,,,,,,,,,,,644.0,Success
Dorner GmbH,'+49 75 4692950,http://www.dorner-www.de,Yes,"The text mentions ""Hotels, Gastro, Objektbau"", indicating services for businesses.",Yes,"The company has multiple locations (""Zweigstelle"") and serves hotels and restaurants, suggesting a capacity to serve a large number of customers.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich IT-Dienstleistungen und Smart Home Technologie, das sich unter anderem auf Senioreneinrichtungen und Pflegeheime konzentriert. Für dieses Unternehmen generieren wir täglich 3 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Dorner Wasser Wärme Wellness is a German company specializing in sanitation, heating, and wellness solutions. They offer services including bathroom renovation (partial and new construction), heating system installation and replacement, and wellness solutions. They cater to residential clients as well as hotels, gastronomy, and commercial properties. The company emphasizes personalized service, specific advice, and customized planning, with a focus on punctuality, accuracy, quality, and long-term economic solutions. They also offer metalwork for roofs and facades. Dorner provides services in Oberteuringen-Bitzenhofen and Immenstaad. The company also highlights awards received by Frau Dorner as a top bathroom planner.",visitronic GmbH,"Überschneidung im Bereich Smart Home Technologie, relevant für Wellness-Lösungen.; Zielgruppe: potenziell relevant für Senioreneinrichtungen und Pflegeeinrichtungen (z.B. innovative Rufsysteme).; IT-Dienstleistungen und Systemintegration könnten für die Implementierung von Wellness-Lösungen relevant sein.","Sanitation, Heating, and Wellness","Industry: IT Services; MSR (Measurement, Control, Regulation) Technology; Smart Home Technology; RFID Technology; Security Technology; Telecommunications (Data Networks, VoIP, Fiber Optics); Services/Products: Implementation and technical system realization of products in IT systems, MSR, smart home, and RFID technology; IT project support; IT coaching; IT consulting; IT services; System and plant administration; Installation and maintenance of burglary protection systems; Mobile and autonomous 24/7 security solutions; Consulting and implementation of innovative nurse call systems and light call systems; Planning and setup of fast data networks (including VoIP telephony and network technology for software applications); Installation of fiber optic cables for networking buildings and server rooms.; Target Audience: Senior residences and care facilities (specifically for nurse call systems); Other services likely target B2B clients needing IT and specialized technology solutions.; Business Model: Service-oriented (IT services, consulting, coaching, project support, administration, maintenance); Project-based (implementation, installation).; Company Size: Unknown/Not Specified; Innovation Level: ""innovative nurse call systems""; Specialization in Smarthome technology, RFID technology, and Fiber optics.",3.0,29,,True,Appears Medium,Bathroom renovation (partial and new construction); Heating system installation and replacement; Wellness solutions; Metalwork for roofs and facades,Personalized service; Specific advice; Customized planning; Punctuality; Accuracy; Quality; Long-term economic solutions,Residential clients; Hotels; Gastronomy; Commercial properties,Service-oriented; Project-based,Unknown/Not Specified,,Business model and target group are reasonably clear from the summary.,645.0,Success
,,MissingURL,,,,,,,,,Failed at URL Validation: InvalidURL,,,,,,,,,,,,,,,,
Galija,'+49 341 7041,http://www.galija-am-schloss.de,No,"The text describes a restaurant serving individual customers, not businesses. It offers 'kulinarische Köstlichkeiten' and allows customers to 'Reservieren Sie Ihren Tisch'.",No,"The restaurant is a single location in Berlin. There is no indication that it serves a large number of customers or has the capacity to serve over 1,000 customers. The text mentions 'Otto-Suhr-Allee 139, 10585 Berlin'.",,,,,Pre-qualification failed: Not_B2B,Retail Technology / Hospitality Technology,,,,,,,,,,,,,,647.0,Success
Cafe Florian,'+49 921 56757,http://www.cafe-florian-bayreuth.de,No,"The text describes a cafe serving individual customers: 'Morgens ein reichhaltiges Frühstück, Lunch bei einem preiswerten Tagesgericht, hausgemachte Kuchen und duftender Kaffee am Nachmittag, Abends mit Musik, einem Cocktail, Bier oder bei einem guten Wein den Tag ausklingen lassen.'",No,"The text describes a local cafe in Bayreuth. It does not indicate a capacity to serve over 1,000 customers. The scale of operation is limited to a single location.",,,,,Pre-qualification failed: Not_B2B,Retail Technology / Hospitality Technology,,,,,,,,,,,,,,648.0,Success
BV Hoyerswerda,,http://www.bv-hoyerswerda1960.de,,,,,,,,,No text collected from website scraping and no fallback,Digital Media / Creative Tech,,,,,,,,,,,,,,649.0,Success
Hotel Austria,'+43 533 98188,http://www.hotel-austria.at,No,"The text describes a hotel offering services to individual customers, not businesses. It focuses on 'Urlaub' and 'Gastfreundschaft', indicating a B2C business.",No,"The text describes a single hotel in a specific location ('Niederau, Tirol') and mentions a 'small team'. This suggests a limited capacity and a local focus, making it unlikely to serve 1000+ customers.",,,,,Pre-qualification failed: Not_B2B,Retail Technology / Hospitality Technology,,,,,,,,,,,,,,650.0,Success
,,MissingURL,,,,,,,,,Failed at URL Validation: InvalidURL,,,,,,,,,,,,,,,,
,,MissingURL,,,,,,,,,Failed at URL Validation: InvalidURL,,,,,,,,,,,,,,,,
Mediale Lebensberatung,,http://www.elke-senft-lebensberatung.de,,,,,,,,,No text collected from website scraping and no fallback,Wellness Technology / Alternative Health Products,,,,,,,,,,,,,,653.0,PlaywrightError
Private Arbeitsvermittlung,,http://www.psg-arbeitsvermittlung.de,Yes,"The company provides ""Consulting | Development | Service"" related to SQL Server, indicating a focus on business clients.",Yes,"The company offers services like ""SQL Server Performance Troubleshooting"" and ""Microsoft Azure SQL Server Versionen Optionen für eine Migration von SQL Server in die Azure Cloud"", suggesting a scalable operation capable of serving many customers.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich IT-Beratung, das sich auf die digitale Transformation im Industriesektor spezialisiert hat und Lösungen für die Wartung komplexer technischer Anlagen anbietet. Für dieses Unternehmen generieren wir täglich 8 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","PSG Projekt Service GmbH, also known as The SQL Server Company, is a consulting, development, and service company specializing in Microsoft SQL Server and the Microsoft Data Platform. With over 30 years of experience, PSG offers sustainable SQL Server performance optimization, proactive monitoring, and workshops for DBAs and developers. They provide support for migration projects and offer services such as the PSG DBA Pool for co-managed services, SQL Server Performance Troubleshooting, and knowledge transfer. PSG's expertise covers areas like analytics and business intelligence, database server operations, and performance and complexity management. They offer consulting and coaching for projects, focusing on skills development to ensure stable business operations and optimal data utilization. PSG provides services around Microsoft Azure SQL Server versions and options for migrating SQL Server to the Azure Cloud. They also offer workshops on SQL Server availability, performance, data warehouse auditing, potential assessment, health checks, and migration and consolidation. Their approach includes Performance Driven Development (PDD) and Repository Driven Design (RDD) to reduce complexity and improve performance.",RODIAS GmbH,"IT-Beratung mit Fokus auf digitale Transformation, ähnlich dem Consulting-Ansatz von PSG.; Spezialisierung auf die Entwicklung kundenspezifischer Softwarelösungen.; Bietet Beratungsleistungen für die Wartung und das Asset Management komplexer technischer Anlagen.",SQL Server Consulting and Services,"Industry: IT Consulting (specializing in digital transformation for industry, particularly maintenance and asset management); Services/Products: Customized IT solutions for maintenance, asset management, operation and dismantling of complex technical plants; Consulting services for maintenance; Free potential analysis; AI in maintenance; Predictive Maintenance; Augmented Reality for maintenance teams; Maintenance 4.0 solutions; Mobile apps for on-site maintenance; 360° Asset Lifecycle Management (consulting, implementation, service, support); Enterprise Asset Management (EAM) 4.0 solutions; Custom software development; Service & Support.; Target Audience: Industrial companies with complex technical plants requiring maintenance and asset management solutions.; Business Model: IT consulting; Project-based development of customized software solutions; Service and support (implementation, ongoing support).; Company Size: SME (General) / Medium; Innovation Level: Digital transformation; AI in maintenance; Predictive Maintenance; Augmented Reality; Maintenance 4.0; Analytics; Condition-Based Maintenance; Awarded as TOP 100 Innovator 2022.",8.0,19,True,True,Appears Medium,SQL Server performance optimization; Proactive monitoring; PSG DBA Pool (co-managed services); SQL Server Performance Troubleshooting; Knowledge transfer; Consulting and coaching for projects; Migration to Azure Cloud; Workshops on SQL Server,30+ years of experience; Sustainable SQL Server performance optimization; Expertise in Microsoft Data Platform; Performance Driven Development (PDD); Repository Driven Design (RDD),DBAs; Developers,Service-oriented; Project-based consulting,Unknown/Not Specified,Approach includes Performance Driven Development (PDD) and Repository Driven Design (RDD) to reduce complexity and improve performance.,The business model and offerings are relatively clear. The target audience is mentioned as DBAs and developers.,654.0,Success
